scope,event_id,match_id,evaluation_fold
ALL,15471fc3-5384-40ca-a284-c6c8b00d1892,3930171,1
ALL,154ce151-3ad7-4718-bb9d-012e4048ccb6,3857281,4
ALL,15692fcd-f9ed-4acb-8eb5-31127a0e7643,3930163,3
ALL,15787700-0685-414a-ba5b-3d6a905e55ab,3940878,4
ALL,1579b134-088f-455b-b0a6-e246b2b4cc80,3857266,2
ALL,159dca2c-eeef-4a1a-875c-ab0f4aebd1f5,3857272,2
ALL,15a04542-5a26-40c1-a927-415d3af8ec62,3857279,1
ALL,15b659c0-353e-44c2-b7fc-827c0b61a763,3938642,0
ALL,15ce5f61-cdfd-4bbf-b705-ddcea2c6ec6a,3857295,2
ALL,15ebe4ac-71d7-46d4-9800-e04c7e9c9a05,3938643,1
ALL,15f5494d-ad7a-4fc7-91ed-d95b1706acd1,3941017,1
ALL,15fe12fb-9595-46ce-992d-3789dfa4e8ed,3930174,2
ALL,1619c928-75bb-4a8f-b575-570359ab05fe,3869151,0
ALL,162b9ea9-2fd2-4457-b0c0-4b40a4bcc21a,3857288,4
ALL,164d620e-edd2-4184-a48a-07e9411dbdee,3938640,3
ALL,1658188f-53d1-44cc-97cb-3f56481ae31b,3869151,0
ALL,16662169-014e-4806-a2c1-0589435ed0e6,3869254,4
ALL,167e275e-bcd8-46d4-96de-e56bd338ed98,3857281,4
ALL,16882ff0-3116-4f0d-a884-c67356ea44c0,3857278,3
ALL,16cb80aa-49e5-4fb2-92e7-b2e1832db3a0,3857291,3
ALL,16d937a9-ebe5-4672-b90e-fffcba9770ff,3857276,2
ALL,16e672e3-6056-4c1c-8155-53f94975c99b,3943043,1
ALL,16e78cfc-a172-4d9a-823a-35bd55f1b2f2,3857276,2
ALL,16f6006e-4c34-4d83-b0de-c76ed7025da8,3930181,0
ALL,16fc3dae-0dbf-455b-a7dc-199b6ef5470d,3857285,1
ALL,17107c1e-2270-43df-b420-760a909cc23b,3857265,1
ALL,171285b4-b095-48e8-8f99-afd9a03208d4,3857293,4
ALL,172b0e36-6b40-47eb-ac71-978310dc5bdb,3857263,0
ALL,172c5a9c-74e8-4320-a8f2-53eca91a36fb,3938638,3
ALL,17303b7e-807c-4e27-a8a4-0b7bc44b849f,3857275,0
ALL,17367406-0d10-4638-9c24-d173b0e3291c,3857275,0
ALL,174255dc-a7fa-4408-9dd8-fdc7130b76b1,3857300,0
ALL,174346fe-0652-4e48-bc4a-d37b2c7268f6,3930167,4
ALL,17463cd5-0e0c-453a-989c-e5789b7fb6c9,3930163,3
ALL,174f6cf3-6285-4f5f-9f56-992be2ab83b2,3938639,2
ALL,1755df62-2cce-4b77-9168-527ffc761801,3941018,1
ALL,175a8589-d534-4db8-a493-5f8ca1ac0d8c,3938639,2
ALL,175c363a-d1a5-4249-9c18-04af1c358a26,3857289,3
ALL,176dbee3-ef5a-4972-8cf2-587f2ef8ebe2,3857292,0
ALL,17811f3b-9b8d-45fd-b348-7fa9825d12fe,3930174,2
ALL,178883fb-bac9-483d-a4ce-d383ab2c5fa2,3857268,4
ALL,1789bdce-17c1-437b-b4d0-191f810313da,3930173,4
ALL,17efaf34-4de5-4ec4-ac13-20753b11d3e4,3940983,3
ALL,17f12a80-ceba-4201-b8fa-23722f224dee,3930159,0
ALL,17fc9e62-6bd8-46ad-85f4-8ecaf39a9687,3857279,1
ALL,18065e01-fdbe-46b0-a896-3afe4fc3fd9a,3930176,0
ALL,1810ed62-6583-4422-81b0-fdf7140b20e4,3930180,1
ALL,18118b33-aa99-424f-ab4f-841da546a3d3,3869420,0
ALL,18290085-ed5a-4ec7-9d6c-a389a83edd25,3869219,1
ALL,18296959-40c3-4e4c-83df-a98a4f15d612,3930183,3
ALL,182cbc96-612d-4be1-bbde-5ed06b122788,3942382,0
ALL,183d1ade-3f81-48e0-bdfc-332ed6dab61e,3941020,3
ALL,1855bfad-ead8-4ec8-970a-e5329a4a0a0e,3930169,2
ALL,1859feb7-448f-4288-b10d-68a0a3345d10,3857298,1
ALL,1863b2c5-9645-41e9-a32d-5d1707cf5db8,3857287,1
ALL,18694c2e-7e34-4c1b-8d78-c5c8db2262ea,3942752,2
ALL,18713be9-b32a-4c5c-ad4c-2eb4b6dfbc14,3938638,3
ALL,187233d9-3370-49e4-9256-99a8784f3570,3930182,3
ALL,18815b04-29b8-4b76-a80e-2e783ec45867,3930182,3
ALL,1891168b-2d7c-423d-a781-e99416ea8eaa,3857260,1
ALL,18993ace-1225-46ab-a8d8-918c8e3a5a2a,3869151,0
ALL,189b240c-3b40-41de-865e-c8710fb5ece2,3869254,4
ALL,18cda429-e846-4a93-a640-ed0c15230e08,3930173,4
ALL,18d595ef-9668-4abb-b521-b50771b40739,3930160,4
ALL,18d9ae46-bbc3-4ee7-91af-1881abbf83e2,3938640,3
ALL,18dcf558-b539-4a4d-bff4-6ae66d719d70,3857287,1
ALL,18f454cc-f850-41e1-91bb-9c0aa0b25062,3930182,3
ALL,18fba0b3-1361-4866-88cd-f81172850e21,3938641,2
ALL,1906bc6a-0c5e-4e23-a61e-7c4a2078abbd,3938643,1
ALL,191eb60e-f6a6-48c1-8402-fff84b7dd6fe,3857258,2
ALL,19212bb1-48ec-4f56-b78d-510fa753f4ee,3930183,3
ALL,19254102-962e-488f-95b3-e0a5721cd7d3,3930160,4
ALL,192aeb3c-5959-477f-ac90-557125231386,3938641,2
ALL,1942eb73-8a16-4377-8cac-06a3bb8d9cb3,3930182,3
ALL,19485fa4-cf73-4139-bdf0-a2653ef9f8a2,3869684,2
ALL,195d184c-8408-461c-822b-69997dbdda9a,3930158,0
ALL,1960c8f2-a627-45a8-8ec0-7ea08fa11d04,3930172,0
ALL,1970bfff-a55a-4a01-9d03-9f4fc0804fee,3930179,4
ALL,197856db-500d-4b71-8660-7687bdb968c0,3857292,0
ALL,198b3e83-e724-4410-aebe-7743b9362139,3930159,0
ALL,198baa5e-b48c-45c3-977e-2d6bc88974ea,3857269,3
ALL,198bb194-aae2-43f9-8edd-a2bffec05ad0,3857301,1
ALL,199103c9-26b0-4024-9bf7-b2556ed87f82,3930183,3
ALL,1995a0e8-2fe0-44f0-afac-b56894571e80,3930160,4
ALL,19a32a78-7a2a-4725-bc14-01c596f4cb5f,3930167,4
ALL,19b4ab6c-253e-48fa-81dc-f553aaa53ff4,3857259,0
ALL,19baa528-721f-45a0-9398-ba2bb9bab617,3857265,1
ALL,19c4e718-7a0f-4ea9-9bee-2332eac527d6,3857282,1
ALL,19d686bf-5017-4b92-9324-1528b32720d8,3930174,2
ALL,19ee6651-234c-4b11-ac99-172f9a02020c,3930172,0
ALL,19f0e99e-c10e-452d-8a80-bdc3f21739a2,3930172,0
ALL,19f50b4e-5a2d-4bec-84d3-a57f73af99fe,3857296,1
ALL,19fe256d-99ec-4a1c-bdc5-51c610e25305,3857263,0
ALL,1a199681-630d-4edb-9bd8-864241a7e9bf,3857276,2
ALL,1a1b474e-b494-4f9a-9013-cd050c50d094,3857276,2
ALL,1a2e9988-2550-44af-a3bb-fc6b561b791d,3930182,3
ALL,1a5006d1-691a-4475-adae-47b618d721a8,3857290,2
ALL,1a556e30-e166-408f-a21f-be117fc391cb,3930170,4
ALL,1a5eea03-3130-4448-8708-3974f2a4fc7f,3938644,3
ALL,1a5fc8a9-c96a-43f5-8018-b56a74e145e0,3938641,2
ALL,1a9c70f6-4006-4d53-9e97-27f323d39f9b,3930160,4
ALL,1addf859-ebdc-4de6-8b02-64548e5e0151,3942227,4
ALL,1adf83d3-2087-4b7c-996a-b68420e00fb7,3930169,2
ALL,1ae9b28a-b77b-4975-a309-9507e98da92a,3930177,4
ALL,1af6c38f-d336-429e-8a78-3503524c240e,3942819,4
ALL,1b134f96-f77f-4ebe-a506-dc104a5a840f,3857269,3
ALL,1b16b72d-ebfa-45e6-af42-2a6f2dd9b7c3,3941022,2
ALL,1b2b7168-ee3c-403e-9b9e-9a93ec7d1e4b,3857269,3
ALL,1b696225-8d1c-4771-96bf-490893b5c93d,3942819,4
ALL,1b6a8d0b-ff32-43cf-8e33-0174a56cc627,3930169,2
ALL,1b80b193-1bad-45b8-9bab-8e1a2ee25022,3857300,0
ALL,1b8b0c89-8109-48af-9088-799ba87f8055,3857257,2
ALL,1b9ddcc7-64f7-4a21-86a2-2e5528216f09,3857275,0
ALL,1bb8cb6a-ae0c-44a5-a5cc-d858dbbb71aa,3930168,2
ALL,1bbd1f02-c964-4369-83a0-aa2561bdb631,3930174,2
ALL,1bc066d0-6f45-4909-8dd4-fffde4d6ef5e,3857260,1
ALL,1bccf2b9-b0c6-4384-92a9-9e0937b3d31d,3869420,0
ALL,1bcdf88b-a467-4829-8ace-30dd6d1ab555,3930182,3
ALL,1bd151f3-ecce-4bfa-8bbe-18ee120f3a29,3857283,3
ALL,1bd7a908-5a4a-43d7-b056-2f550a6f86c2,3869420,0
ALL,1be0e78c-eb75-489b-b54c-1e32f613f28a,3930166,4
ALL,1be14acd-cb04-4642-a76a-74ac503d4013,3938638,3
ALL,1be2396a-8757-4889-8d05-a29aca8f3f2c,3857278,3
ALL,1be3beb5-a966-4e98-8a15-d14433001755,3857280,2
ALL,1be4c758-ea1c-4074-90e8-81f358fb4892,3869219,1
ALL,1bede07d-7cee-45c7-a3ea-7304d314c61b,3940983,3
ALL,1bee386b-2e89-4504-91e5-2477298c8ed7,3938645,1
ALL,1bf4572e-d216-411c-a2e7-220846c6f401,3857260,1
ALL,1bf9e01e-5c71-4fc4-b70c-dd2847725a41,3857263,0
ALL,1c3f01a6-555d-4499-b47e-66ee78fe6248,3938640,3
ALL,1c4c666c-5754-4c8f-aa11-9dc81c7a9954,3857272,2
ALL,1c68ffcd-0f53-4a60-922e-70ed510d68d1,3869151,0
ALL,1c7677f5-daf4-4122-af78-4bef5e7bec5c,3930160,4
ALL,1c932e71-a64d-463e-bb9a-569b57dce985,3942752,2
ALL,1c938028-debb-4ac8-853e-f138c83db9a3,3930164,4
ALL,1ca23c5e-0ae0-4cf0-acbd-db9f2f8761c0,3857269,3
ALL,1ca98c8e-d6f4-44df-b04a-bc51a513d74d,3857275,0
ALL,1cbe304f-efc4-4480-a7bc-29bd5daa0d43,3869220,0
ALL,1cc7aeb8-33b4-4577-ac21-a361d6f08f45,3930164,4
ALL,1ccfb6bc-01c2-40e5-a1ef-a15c77dfa5f1,3857282,1
ALL,1cf5d487-a325-47c5-8c52-1e14c7fbaa92,3930165,3
ALL,1cf9cc59-ddfe-4441-87c7-38608cde0705,3857291,3
ALL,1d0c6f55-c112-4dd1-8ec6-2bcdc66f689f,3930183,3
ALL,1d13a698-4910-4970-b159-befd84f59731,3857266,2
ALL,1d2208c5-c71f-46a0-99c5-d0dcc546ad76,3941017,1
ALL,1d22155b-41b2-44d6-b23b-e413203f67e5,3942226,3
ALL,1d25c5e1-4f09-42a5-a376-66ea5041462a,3857295,2
ALL,1d31bae5-6cd3-47dc-820d-55083f34bfa1,3857263,0
ALL,1d396be8-67cb-4bd5-830b-05eaa6da42a0,3857290,2
ALL,1d3a06c6-9671-45b9-88a4-3f1fe97bc334,3857296,1
ALL,1d4320ee-f0c6-4486-bbdf-d3cf0a965337,3857261,4
ALL,1d4a3a91-e8ba-434d-b911-ac159dc61b17,3942226,3
ALL,1d597355-dea4-4f5e-8272-b91c2cab3dbd,3930180,1
ALL,1d61bc89-6654-4c04-a1aa-ad70baceb58d,3857284,0
ALL,1d70da9e-f2c0-43bd-9f29-ac6eb0a65e9b,3857271,3
ALL,1d745a53-7c6c-496b-9468-61bacb76eb76,3869219,1
ALL,1d91e205-8ac9-477c-8c21-f487658809f3,3869152,3
ALL,1d924a68-7425-4e32-be12-b4c71872d736,3938637,4
ALL,1d937d79-e7f1-4490-a460-25d4b4f9cf91,3869486,1
ALL,1da21e3f-eaf3-44eb-8911-77d88136135e,3857289,3
ALL,1da9a14d-ccf1-4fcf-baa7-a7cd832f19de,3869151,0
ALL,1db6f2c7-6ce7-4ad7-95e6-5df150522cd2,3942349,4
ALL,1dbd396d-9ea2-4f29-905b-405f3f3853f1,3869321,0
ALL,1dc34765-9451-4503-88c6-0ebd3da0f638,3857254,0
ALL,1de72ce9-f7f4-49be-9962-fd0dddd5608b,3857274,3
ALL,1df3462f-9533-4ce8-9360-0b94719433f6,3942227,4
ALL,1e215cee-3c80-4866-8560-65b4d24ff889,3942227,4
ALL,1e29aaab-1bbe-4df7-8878-5c6c858203f3,3857259,0
ALL,1e2bc1f6-878c-47ea-8175-016c56399463,3941017,1
ALL,1e521354-d92c-4b04-bc86-ad0f2ff34b7f,3869220,0
ALL,1e5d276c-9769-4ed9-9971-67c25b9699f2,3930184,1
ALL,1e6623a8-fef4-4c59-adf7-adda271c6803,3869420,0
ALL,1e7763c8-f66a-497a-a80f-f0f573b8d592,3930164,4
ALL,1e7fb57a-c1e6-45a5-9209-8fed04f74da7,3930171,1
ALL,1e9b338e-4a94-48b3-b735-b0214638a8d7,3857260,1
ALL,1eb6e917-5bc3-4035-b3c6-a5ffbb47d7d0,3857254,0
ALL,1eb8bbd1-9ded-4765-8489-e8ec9d9f21d8,3857258,2
ALL,1ecae0c5-8c51-4ef6-906b-0a8f22cff87d,3857262,4
ALL,1ed14e2c-044f-4a87-bfca-6660d315e486,3857257,2
ALL,1edecbcc-ff5e-4fa3-96f1-62f0315a2e7f,3857301,1
ALL,1ee08e6e-6bc3-4e5a-8c6c-1625b37f37a7,3869321,0
ALL,1ee305c2-cd7a-4af7-ad5b-2829af11f05b,3930181,0
ALL,1ef11e36-ec09-4091-aa1d-d2d7d133b7bc,3930177,4
ALL,1ef9d0b5-907a-4b81-839a-45788f27cf62,3941017,1
ALL,1f10b0bb-5667-44b6-9e57-a5aa4ba15ed8,3869151,0
ALL,1f14011d-9da5-4292-a561-e268bf2a7447,3857291,3
ALL,1f1a006b-3870-4a08-92f5-881f07e097c8,3930169,2
ALL,1f425382-9b48-4cdb-8477-412a3040d9a0,3857257,2
ALL,1f46228a-975c-4ead-8ae7-aaa5af56b9d0,3857259,0
ALL,1f4a8a76-a6a3-4290-a6bb-a8d1f5db6df6,3941022,2
ALL,1f4c8dd2-a13f-4d16-b0c0-ae597eb531b7,3869151,0
ALL,1f51db5c-cdb5-40c6-8720-a8249c63eb1d,3942227,4
ALL,1f54f212-27a8-4b8b-9a6c-26f7644fd0f9,3938640,3
ALL,1f627c62-dd6f-45f1-828d-2c156dddef9f,3942382,0
ALL,1f8ae2d3-a47d-44f3-961a-e9c8aa6b8b3d,3938637,4
ALL,1f9c760c-eeaf-4151-b5a1-93748046aa98,3857277,2
ALL,1faeb98c-85fd-47ad-b99c-374dbd83ed1e,3930179,4
ALL,1fd09cf4-a3c5-4396-94bb-53b77430ab3a,3857279,1
ALL,1fd1599f-3674-404e-b6f8-1e01eb300115,3869684,2
ALL,1fdb8bce-9323-4ff2-8e6f-24ed674b54bd,3930159,0
ALL,1fdcf274-6956-442a-b7b6-ed9b84b2cf90,3857270,3
ALL,1fdd8cb9-61fc-4141-814d-966bdc14a0ea,3930159,0
ALL,1fe15341-7073-4b7c-ab68-a9a4e546dbed,3857290,2
ALL,1fe197b5-8079-4a5e-99db-5d32b072642c,3857300,0
ALL,1fec8048-6668-485c-800d-c6ce48d7f12e,3857261,4
ALL,1fee98d5-5869-4fcf-91ea-85d288a5f581,3930168,2
ALL,2009b827-2a74-4f0c-8843-889eda1bd9be,3869117,2
ALL,200e400f-ff8c-4053-b16c-7f377fc004fc,3942226,3
ALL,20128bf5-daa6-44b0-85df-a51527a63205,3930164,4
ALL,2014cf8e-5966-4f42-a087-db136a3eb696,3930176,0
ALL,20196560-2d9e-4826-a667-e4b223233dcc,3869685,1
ALL,202501cd-bfd9-43de-9ca7-e34254d505dd,3857276,2
ALL,2028ff72-9a21-4791-bc9e-7e28df9e9322,3930183,3
ALL,203b92c8-af4f-4ff8-8335-36823a3f3717,3930167,4
ALL,204429d9-1d57-4114-a6ed-4b2ec5a177f7,3869254,4
ALL,204546fc-a6ea-4399-bece-927946d57f67,3857296,1
ALL,2045f9f5-fbad-42a0-af46-6c1ec870ee03,3857296,1
ALL,204c7622-bff4-4035-bc74-82adb63ccb63,3930159,0
ALL,204d6b91-ae75-4163-a979-e520d926d9db,3857270,3
ALL,205ce041-ea30-4b4f-b67f-0365c96d5b5b,3857263,0
ALL,206dfc07-9e55-4363-b63e-7b2fdb5c1ebc,3857290,2
ALL,2071c354-a8df-4ee4-8bc8-2e798a0f8675,3941019,0
ALL,20884147-f0ba-4093-97c6-4a8d16324903,3941019,0
ALL,2095dfbd-412c-46c9-8a49-7ee21aed28c5,3930160,4
ALL,20b8c1de-1f30-4b78-af9a-21bb36a64135,3938639,2
ALL,20c34b22-766a-4a3a-bf41-ab4ad41fae2b,3930174,2
ALL,20d11536-444f-490b-8842-afa70520a159,3930172,0
ALL,20d2f511-d0d2-4e7b-9125-2d08abec0632,3942227,4
ALL,20f69701-459c-492e-84a8-cc4795dad85e,3857272,2
ALL,2103bed0-eae5-4e6e-bba6-a38203586c6a,3930174,2
ALL,211ea0db-9173-4a85-8853-d6118f84e48c,3857262,4
ALL,213f9030-8a13-49d6-9bfd-afe3853abfba,3857289,3
ALL,215f2d5b-1ffe-42f8-977c-c1f4ab824305,3869254,4
ALL,216f13bc-92ab-43e9-8855-4398daa1ed0d,3869685,1
ALL,2171a345-f447-4dbd-9322-967a09c4107b,3941019,0
ALL,217c30e8-fb06-4b2b-9011-dc95f732a59c,3938640,3
ALL,217e7f3e-3de8-4b48-be2e-2dc60d2d9d94,3941021,3
ALL,217f8edd-0e8e-40d6-9827-1981e00fddfb,3930180,1
ALL,218f41e6-d0f2-4379-882e-5fc6f0bdde20,3930166,4
ALL,218f4aca-e757-4724-a0fb-124b45663c9b,3857291,3
ALL,2190a423-6172-4c4d-b033-5e30f7185e4a,3857261,4
ALL,21b37a68-cc10-41b8-ab0b-487ff62b197b,3869118,1
ALL,21b4aa7d-61ec-4d82-b68f-04ef2e91762c,3857271,3
ALL,21b61ff4-b9e4-4af6-9b50-62bae9df3508,3930163,3
ALL,21baf6e2-caca-4b55-88dc-af6099e8c1c3,3942226,3
ALL,21d799bd-e515-4404-8c61-ae0b9346477f,3857295,2
ALL,21f5a9af-e2c7-470e-962d-4e7019c17ad0,3857260,1
ALL,2200313a-ec8e-49d4-ad10-68f23c6fd010,3938640,3
ALL,220f29c2-8dc0-49b3-a886-339b679b6c1e,3930181,0
ALL,22160d5f-ac31-4148-bf1f-a099af509729,3930166,4
ALL,221bf6ff-cfa7-405b-b365-5afa95e11507,3857284,0
ALL,222ece49-372a-4a42-bf6f-66f00af28b58,3857263,0
ALL,223c6131-3601-4b5e-95f1-b90765a454a6,3857288,4
ALL,22442538-b2bd-4be8-984e-a649cdf2daa0,3942819,4
ALL,22465e75-9bcd-447a-b05f-2ac791ec0665,3869118,1
ALL,224b7dfc-0b66-4875-bdbe-5ccbbe2f5d8e,3941019,0
ALL,22536fb3-91ee-46c8-87b3-5c0c1f06f280,3930170,4
ALL,226d8e8d-34cb-449d-981a-68d7b70c7a99,3857287,1
ALL,226ded20-d732-410f-a174-0a2a500d445c,3930164,4
ALL,22732752-8eca-48b8-bacc-2ae81e258938,3930160,4
ALL,2279a8b5-0a37-4d03-8fab-a147ad77ca65,3930169,2
ALL,2280c2e1-e760-4501-8f3b-0d10616964ec,3942226,3
ALL,228d91de-46fb-4b87-87da-d32f152976d9,3930172,0
ALL,228de741-0a14-4005-9c69-acc811b60c89,3869321,0
ALL,22c6c325-ba3b-4202-ac5d-5eff0206003c,3930175,3
ALL,230fecef-12f2-4828-85f7-718f96158672,3857291,3
ALL,2312ea3b-5bfa-437a-a2e7-c6f91819e27b,3857294,2
ALL,231ee41c-3ea9-47b6-95d1-735375f8ef4c,3869151,0
ALL,2321afc9-4744-43c2-89d6-28f3180b681c,3857295,2
ALL,2323cb05-4654-4cdd-a3a4-5e0869ae724b,3857297,2
ALL,2325e981-3be0-4bc6-983a-5afd8dc9ce04,3869254,4
ALL,233aacd5-24a9-4537-88cb-e822920027b7,3857272,2
ALL,2365d4d0-cbd1-4926-9e27-0de579695dac,3938638,3
ALL,237dd3ac-71bf-49eb-b73b-23d8712c3ce4,3857278,3
ALL,2384f285-9ac1-4115-8341-e2909132657a,3869684,2
ALL,23860534-5c48-4d4d-8c4e-5507a4ebae1f,3930164,4
ALL,23ae5889-dd02-4e5e-9528-f6846dd42a35,3942226,3
ALL,23ae6992-7a09-403b-a24a-cb54d20e5228,3942752,2
ALL,23d721c2-dfdf-4121-a85d-a44ec5ef6446,3930162,0
ALL,23df8f41-0182-4c6b-80ba-53cd2a0bd668,3930180,1
ALL,23f66c36-3622-44b4-826d-b21d75cb5fbd,3857294,2
ALL,23fa6793-4c01-419e-bffa-95a7c53a8381,3857296,1
ALL,241041d6-b596-4729-b494-9ea88da8278c,3857262,4
ALL,24159843-060c-4efc-8100-0ff47f104146,3930175,3
ALL,242277ca-aa31-42a1-b8b9-de9cfac92374,3930182,3
ALL,2429e471-1127-401e-955c-908a1b1f7aa6,3930174,2
ALL,2435e09e-c15b-4540-a681-16dbb1cf3de3,3942819,4
ALL,24493162-ec10-41b5-9609-06e2bf09514e,3938640,3
ALL,24597d7e-e38a-4f43-9ced-cb2e2ae274c3,3930179,4
ALL,2460a41d-d950-4cec-946c-d89443e8a2a8,3930166,4
ALL,2482ea5a-aef7-4624-9cb0-1bca8c51e49d,3857279,1
ALL,2485de0c-32d4-4cca-b94d-3ca82fc00194,3943043,1
ALL,2486848c-c3e5-48d4-a7df-b3975adca2e8,3857289,3
ALL,248f070a-f994-4f33-8180-70110fd03661,3857288,4
ALL,24a0c6b4-4b70-4aa6-8440-3ca9e95ea985,3938641,2
ALL,24a4b4e5-ed14-49c4-abd8-9fa850426dca,3930173,4
ALL,24b054e9-5dd1-45f8-ab88-a2271f017f52,3857296,1
ALL,24b4c5c0-9118-4600-be0d-af4433cbfe62,3869552,4
ALL,24c5caed-01bd-4d06-b4a2-2118d9c379be,3938640,3
ALL,24cf3035-99ea-4d73-9bd5-222ee9216717,3857273,0
ALL,24cf9d67-8008-48ad-89b4-b71a56868007,3869152,3
ALL,24e830fe-b93c-4860-9c0d-d296991d0e6f,3938643,1
ALL,24e83213-b9d9-4a78-b6c6-e1c0e6e814f8,3942227,4
ALL,24fcea66-f2f3-4add-a2ae-f3e05bdc57e9,3938637,4
ALL,24ff9e7d-cbfe-4d34-a628-ae102389980f,3940983,3
ALL,251284b0-8424-450f-a7d8-22a6ee8014a6,3930160,4
ALL,2513592f-3a9f-4f67-a8d4-0b1d4bdb1856,3857256,0
ALL,251f5924-7394-4b6d-91f8-e4950f37d839,3857272,2
ALL,25229f5e-1aaf-493c-8368-4a4c1110f8a9,3930158,0
ALL,252acad9-66fc-49d6-a300-c917b9874f5b,3943043,1
ALL,253efddc-f717-48ef-87fd-c68e596ab45b,3857291,3
ALL,25494569-1914-47ea-b811-fa2492c5067c,3941021,3
ALL,25510851-a5f1-4fca-b621-a34e03bdbc2a,3938643,1
ALL,256b39cd-383e-436b-bdd9-13f3b25c5dcf,3930169,2
ALL,256e5bf1-560d-4bac-8b1b-035af635311c,3938637,4
ALL,2586f270-ea84-43dd-ae4d-55d338e9607f,3941017,1
ALL,259b5d86-59b9-476c-a7e1-065fa1587051,3857266,2
ALL,25d827d0-7c3a-4383-b087-779af055ee73,3857294,2
ALL,25ebae29-9b52-4c20-8975-39e3506bb61b,3857287,1
ALL,25ff0295-2928-4d7b-8732-a5fbe3361458,3857288,4
ALL,260237f5-665b-4279-868a-101757706ffd,3942349,4
ALL,260b6e02-07fe-4666-99a3-aef03f9f6ed7,3869151,0
ALL,261b1b1b-0170-42c7-98ea-b41584fdb6b6,3930167,4
ALL,261ffebe-489e-49e9-a4a0-de77474be8be,3869118,1
ALL,26291f29-1649-44cb-9882-858b71dd7dab,3938639,2
ALL,26399380-2ffd-4238-af5f-f1fb54c9e7d7,3941019,0
ALL,2642522f-3ca4-4e2c-bcd4-bc8a09d08df7,3942227,4
ALL,2646e6e6-93e4-4c83-9b46-5d4f6afe0416,3869519,1
ALL,2649679b-b7c6-4d11-8e0c-672db779ce9b,3869519,1
ALL,265d3eab-3361-48cb-80e8-8990a2d3dd42,3930183,3
ALL,266a7790-69a8-4716-a3e4-be0c76667fc2,3857263,0
ALL,266ba3dc-d464-455a-8586-de339cf2b6bc,3857262,4
ALL,266cd170-6c48-4db0-95b8-5a69405efdbb,3930177,4
ALL,26757800-8bc9-4215-9ee8-8f2d7a4499ad,3857273,0
ALL,26837ba5-32e7-46dd-ba0a-c90dd38530b0,3869486,1
ALL,26848f9a-93e6-4f78-a7df-895b37841b21,3930168,2
ALL,26908cf4-fed5-4610-bba1-30797109577a,3938639,2
ALL,26a601d0-671e-484e-bb56-0d74c356fd4f,3857287,1
ALL,26c89e6a-9db0-4e51-bb4f-e5a39620b8a6,3942349,4
ALL,26c96e78-c1b5-4f80-9f27-b890ec9bf221,3942226,3
ALL,26cca3b8-b02e-408d-8785-957195fefb20,3930159,0
ALL,26cdc4f5-3a49-4704-ae76-1c4a473d6896,3857281,4
ALL,26db726f-45a3-43b9-90bd-df6a8d25f4b6,3857265,1
ALL,26e43d84-5453-4f48-a40a-844be615acb9,3857255,0
ALL,26fc2252-957a-4661-abfa-403eecfc78ef,3942349,4
ALL,26fc6c2c-1d41-4025-844a-8450b43011e1,3857274,3
ALL,273af2ad-8678-4640-9b2b-fd83a12396db,3942226,3
ALL,2752f3f3-15a1-430e-bbea-bd557ab5498e,3869220,0
ALL,2759252b-8a31-49ba-91d3-d6d8fb5c5f20,3930182,3
ALL,2764a025-f07d-418e-91f3-78b079b96543,3930184,1
ALL,276960af-ffcd-4d1a-8d2f-12d72fefc7eb,3857272,2
ALL,279fcb4e-fa76-4316-856a-22c098bf3aa2,3930169,2
ALL,27a26a04-ae6e-4f63-a73b-d33ce02f0439,3857287,1
ALL,27b9869c-4753-4d29-9682-6473ddb6b613,3943043,1
ALL,27c2cfdf-f749-4665-b52e-66b1ee854b31,3942819,4
ALL,27cc2a6a-9efa-4cf7-8fa0-8cc18837ad6e,3857268,4
ALL,27d61bed-96aa-45fa-8a50-3f9450769dd2,3869151,0
ALL,2800572a-fba1-43fb-b858-b03cb8fcb87d,3930183,3
ALL,280bb0dc-b887-46b1-a12c-b7b66f09d60f,3857276,2
ALL,281370f6-364c-4e7f-bbff-7f214ff2c046,3857288,4
ALL,2823ac7f-57e8-4668-aa6c-2f11bc809244,3857287,1
ALL,283159a7-5890-40ef-b299-bd21d34fbbd7,3930171,1
ALL,283e5dfe-bbaa-4dac-8304-b6568272247e,3941017,1
ALL,284a5e78-723b-41c6-99fa-78915ab28244,3941021,3
ALL,285c46e3-bc43-47f2-99e0-5554cf733f9b,3941019,0
ALL,287b11d6-e38f-44e6-985e-dac5b1b4133a,3938640,3
ALL,28b453fa-e5d8-4d3e-94d7-2122ee194699,3857291,3
ALL,28ba0bde-6ac3-46ff-8a99-a80a1918a3ec,3857288,4
ALL,28d886fe-dbe1-4941-b789-8377ca055ee3,3930160,4
ALL,28dc6e48-0c06-4bb4-8620-cc07012ed3c0,3930163,3
ALL,28e1d924-455a-46fa-86b6-bf6b7e73be9d,3857258,2
ALL,28f70f03-d1e5-4763-be8c-8d57e6e01dbb,3857265,1
ALL,28fdb1f8-4838-4ea8-9f95-b346680a8e11,3869219,1
ALL,2901f415-b0b5-4803-b4d6-c623238d7348,3930183,3
ALL,290a6300-d80e-432c-ba75-ac7ba934b361,3930177,4
ALL,29228d41-fd2f-4e84-b395-08607f9777f0,3869685,1
ALL,29306859-b813-4c1e-8814-4ea9ee311f84,3930177,4
ALL,29444345-d2aa-4c0c-a6c4-b6e105dd96e9,3941017,1
